Date,Open,High,Low,Close,Volume,RSI_7,RSI_14,MACD,Signal_Line,BB_upper,BB_lower,High-Low,High-Close,Low-Close,True_Range,ATR_14,Williams_%R
2010-02-01,13.267421018488816,13.297450183001782,13.160704926177338,13.228208541870115,90369462,9.022284335028402,17.573016698576822,-0.5622363922145421,-0.4484515121171643,15.84128208784948,12.764428704692024,0.13674525682444383,0.14567959126594232,0.008934334441498493,0.14567959126594232,0.39628186866397275,-89.78633045069891
2010-02-02,13.276353786971711,13.276353786971711,13.093945697614451,13.181056022644045,164462143,18.40077343776123,19.166751830761925,-0.5671474036895727,-0.47219069043164597,15.681743802527915,12.686637506981363,0.18240808935725994,0.04814524510159579,0.13426284425566415,0.18240808935725994,0.3860713291213448,-91.96668917708753
2010-02-03,13.120252663039876,13.453552545299036,13.109333225763214,13.421785354614258,120413655,51.38601642070269,27.444605501404368,-0.5453283645035594,-0.4868182252460287,15.482232711434555,12.67974162328224,0.3442193195358225,0.2724965226549916,0.07172279688083094,0.3442193195358225,0.38126749474441113,-77.82470592264707
2010-02-04,13.326983841202454,13.351799880644458,13.043071815462222,13.073348999023438,135614418,31.01944043120939,22.30122266355953,-0.5498146001798414,-0.4994175002327913,15.364630282157599,12.595131432777706,0.30872806518223683,0.06998547396979937,0.3787135391520362,0.3787135391520362,0.3881276103111464,-98.2058898554674
2010-02-05,13.113552308491805,13.240120274366568,12.96613564057345,13.185274124145508,126713179,38.09201291587572,27.554973035837406,-0.5381352637320926,-0.5071610529326516,15.281049614409179,12.522833461304932,0.273984633793118,0.1667712753431303,0.1072133584499877,0.273984633793118,0.3801859460879954,-87.00706612541916
2010-02-08,13.215304086474076,13.451070231909531,13.191231151158602,13.23937702178955,108175956,48.96880463682728,23.73136965994871,-0.5185362901933672,-0.5094361003847947,15.134744752046227,12.499014555815101,0.259839080750929,0.2657961077640234,0.005957027013094418,0.2657961077640234,0.3741234121571327,-82.89304454672701
2010-02-09,13.390019546800826,13.439405505617854,13.27908525232393,13.313084602355955,113206742,58.46800032039728,27.754644813629966,-0.4913919165757541,-0.5058272636229866,14.96456455139987,12.508700142813996,0.1603202532939232,0.2000284838283033,0.03970823053438011,0.2000284838283033,0.36655408514475,-78.2783983620747
2010-02-10,13.25426819770755,13.34658880683467,13.095933026847275,13.26369857788086,107380987,51.917468574620315,25.30277637082935,-0.4684646751915835,-0.498354745936706,14.83213629557973,12.502076102949324,0.25065577998739563,0.033504204478715494,0.21715157550868014,0.25065577998739563,0.35863014088169,-75.09336860498543
2010-02-11,13.235653870869474,13.413595747646308,13.140852137441632,13.312092781066896,96761331,57.0702153760024,39.87803525763044,-0.44130260177100844,-0.4869443171035665,14.697600672489164,12.51081197475815,0.2727436102046763,0.14989716976544898,0.12284644043922732,0.2727436102046763,0.29281060418806576,-49.1610882523223
2010-02-12,13.226967834411928,13.33070485694804,13.16566846876334,13.230690002441406,91529795,37.54843841268658,44.31398827482395,-0.4214863544883052,-0.47385272458051425,14.523137999760447,12.544485043299854,0.165036388184701,0.018612075881144108,0.1464243123035569,0.165036388184701,0.2788952029090807,-60.7222001448988
2010-02-16,13.323755478455883,13.503930455383497,13.259974984819584,13.433696746826172,146723904,78.97033747561858,49.15480811444525,-0.3849632711165967,-0.4560748338877308,14.388754101459993,12.582825164134489,0.24395547056391287,0.27324045294209043,0.02928498237817756,0.27324045294209043,0.27481810256319683,-25.208529986703482
2010-02-17,13.451070430224242,13.485814785291408,13.34212217508091,13.357012748718262,81492313,64.63637649284847,47.182393333203436,-0.35807851594661066,-0.4364755702995068,14.165726643617171,12.683229559843523,0.14369261021049873,0.05211803846523644,0.09157457174526229,0.14369261021049873,0.263207012241237,-35.818792376356
2010-02-18,13.34038362598473,13.525770785363168,13.30563927228131,13.48134708404541,93826371,68.41713291890841,56.74166332559523,-0.3230158859617305,-0.41378363343195157,13.960604015448657,12.796055873772533,0.2201315130818582,0.16875803664490618,0.051373476436952004,0.2201315130818582,0.24985877889431723,-7.937975613459708
