Days_Since_Start,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Volume,TSLA_RSI_7,TSLA_RSI_14,TSLA_MACD,TSLA_MACD_Signal,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,AAPL_RSI_7,AAPL_RSI_14,AAPL_MACD,AAPL_MACD_Signal,GE_Open,GE_High,GE_Low,GE_Close,GE_Volume,GE_RSI_7,GE_RSI_14,GE_MACD,GE_MACD_Signal,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,QQQ_RSI_7,QQQ_RSI_14,QQQ_MACD,QQQ_MACD_Signal,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Volume,NVDA_RSI_7,NVDA_RSI_14,NVDA_MACD,NVDA_MACD_Signal,UNH_Open,UNH_High,UNH_Low,UNH_Close,UNH_Volume,UNH_RSI_7,UNH_RSI_14,UNH_MACD,UNH_MACD_Signal,CAT_Open,CAT_High,CAT_Low,CAT_Close,CAT_Volume,CAT_RSI_7,CAT_RSI_14,CAT_MACD,CAT_MACD_Signal,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,AMZN_RSI_7,AMZN_RSI_14,AMZN_MACD,AMZN_MACD_Signal,NEE_Open,NEE_High,NEE_Low,NEE_Close,NEE_Volume,NEE_RSI_7,NEE_RSI_14,NEE_MACD,NEE_MACD_Signal,HD_Open,HD_High,HD_Low,HD_Close,HD_Volume,HD_RSI_7,HD_RSI_14,HD_MACD,HD_MACD_Signal
613,1.5579999685287476,1.5713330507278442,1.5033329725265503,1.5313329696655271,10039500.0,27.445573477991275,53.99279073678088,-0.0488985688230863,-0.052874842062520286,11.553836371758676,11.616129540883572,11.28570148068151,11.359732627868652,564813200,30.86585151873254,64.98534820268627,0.07248125070721478,0.07641489882647812,56.01407306092939,56.3054316284108,54.73937063127371,54.957889556884766,30139361,29.48213289422786,50.0,-1.4143811297686142,-1.589916066308656,47.788012551803085,47.991519377385,46.76164541625518,47.05363082885742,63663500,30.917061718112876,63.87653936442575,-0.21236643531172916,-0.42280898285206253,0.3223553972323806,0.331067702310957,0.3154772659594936,0.3182285130023956,869828000,54.06491628265056,68.18947123472844,0.0005750345783129829,-0.004274498370194478,38.06710045098872,38.34484337772084,36.98880511572056,37.18486022949219,9076000,34.269374985622605,61.02545111916994,-0.11929880031870965,-0.3425977598446709,60.66334032610377,60.81847236275426,58.625481218768,59.20369720458984,11669500,30.209180325237597,56.84391110540331,-1.4390284286468926,-1.863061147331644,10.7524995803833,10.847999572753906,10.487500190734863,10.569499969482422,91486000,50.84080235514731,74.54627641606609,0.17563834754472651,0.06216241419411238,9.383251441197949,9.409248893169735,9.23766716466979,9.289661407470703,11257600,8.235069445568584,49.081272108903846,0.0229530529781119,0.03977839076653647,23.63526754298616,23.849059145332102,23.251912913689143,23.495195388793945,11734600,24.551091625257044,51.681108460122864,-0.1369840594330256,-0.13262052071525532
616,1.5,1.5540000200271606,1.4966670274734497,1.525333046913147,8499000.0,24.59018155471331,55.71958008274297,-0.04973227553508086,-0.052246328757032404,11.22491114186335,11.462047661669304,11.191807430779551,11.433760643005373,467832400,41.84729084860975,65.96035925901214,0.06708645192066598,0.07454920944531569,54.666542053222656,55.68630304374404,53.61035833541976,54.666542053222656,35430239,22.916662120601785,48.792259042561,-1.5031915983680122,-1.5725711727205274,46.53160812975383,47.69069674687788,46.513911733853945,47.655303955078125,65973000,38.63635992481289,65.40081548185793,-0.18718503385622398,-0.37568419305289485,0.313872313770121,0.3285456753403606,0.313872313770121,0.3257944285869598,916480000,68.5950257852814,68.82249659134389,0.0018755718928387677,-0.003044484317587829,36.34346634010447,37.84654525870409,36.302619314707705,37.78936004638672,8216100,40.17344695462826,62.608092398056684,-0.10404216524158727,-0.2948866409240542,57.77225929093749,59.33062179142955,57.29276272310885,59.140235900878906,10842300,24.073036559197348,56.824401428590235,-1.490348132377612,-1.7885185443408378,10.4375,10.833000183105469,10.432499885559082,10.82800006866455,106842000,52.30821583158658,77.91129821375064,0.1901773825302726,0.08776540786134443,9.213399940975716,9.381515238478066,9.194335237818654,9.37978172302246,8249600,14.285239180780607,53.144047340862244,0.009252196097286003,0.03367315183268638,22.9938939416083,23.86381242658164,22.979149203014934,23.84906768798828,12102200,35.81286086227057,52.274051250645904,-0.14121355535984748,-0.13433912764417374
617,1.534000039100647,1.6066670417785645,1.5166670083999634,1.6053329706192017,10897500.0,50.97080215305585,56.73074195226162,-0.04343695468006259,-0.050484453941638446,11.499967191981096,11.622448126817256,11.443090195256504,11.574600219726562,440560400,55.81468402250234,59.012183143670846,0.0733303056933412,0.0743054286949208,54.70296783676024,56.30545213750759,54.12025048954433,56.12335586547852,17381698,35.316073716139186,48.418505249562585,-1.4394289936050484,-1.5459427368974317,47.83224713934363,48.38966821883113,47.60219745157064,48.29234313964844,59020000,50.181625774084814,60.952348495051375,-0.11450491219338232,-0.32344833688099234,0.3285456548256255,0.3347359937983226,0.3235016982041305,0.3331310749053955,853836000,73.06273257425823,62.84578532570094,0.0034583968809852594,-0.0017439080778732115,37.88739625313321,39.390475452819736,37.83838168320532,39.20259094238281,11932000,56.98288337139338,64.13967659494853,0.021833072351192584,-0.23154269826900487,59.12614948245542,60.81849118262889,58.79473191611156,59.95116424560547,9802300,35.82350198596768,53.74721758486365,-1.4488824125602235,-1.7205913179847152,10.88949966430664,10.9975004196167,10.750499725341797,10.976499557495115,96718000,62.014433961707404,72.84557858134333,0.21124721380708245,0.11246176905049204,9.36938472319126,9.383249543267183,9.235932441605014,9.28792667388916,12767600,12.469633490581387,43.85954266690753,-0.008914999920801137,0.025155521481988876,23.86380226427547,24.21029644298796,23.694242061065356,24.07759666442871,12607700,46.1317548158005,48.34696553252569,-0.12468775996983439,-0.1324088541093059
618,1.6166670322418213,1.656000018119812,1.5859999656677246,1.6226669549942017,12462000.0,68.40578463222532,53.0639507395502,-0.03662694722607318,-0.0477129525985254,11.646825467905016,11.803011218781077,11.608907465626586,11.715438842773438,534724400,76.6888286957236,60.373226697134136,0.08862153079312662,0.07716864911456196,56.37828926831714,58.41781728562886,55.35852815863706,57.5073127746582,19059320,50.57030253115556,50.81209868346547,-1.2626676667068537,-1.4892877228593162,48.540083322275855,49.53105745406047,48.062290957307184,48.98248291015625,90757300,70.79974062838981,62.28138785346605,-0.0012030128193813994,-0.2589992720686701,0.3418435428083555,0.3546827351080224,0.3416142607800052,0.3503265678882599,1547192000,88.06443659491391,69.92882175416653,0.006030810236360096,-0.00018896441502655003,39.46400183963149,40.3707481517917,38.39387360249883,39.76625061035156,10108400,73.15542809638904,63.034045484038444,0.16516876680058346,-0.1522004052550872,60.36717399541075,61.31911409820001,58.19533653348016,60.25434875488281,10622100,50.36052228095672,50.09905121394826,-1.375697885894148,-1.651612631566602,11.01099967956543,11.249500274658203,10.836000442504885,11.128499984741213,117634000,71.24028599274966,74.14601304546811,0.23747293092612765,0.13746400142561918,9.277526237002876,9.41617838480072,9.194335345009634,9.33298683166504,9866400,23.35275181142117,33.82566416708259,-0.019452420113298174,0.01623393316293147,24.129209226908173,25.06547892419626,24.09234879094444,24.72635841369629,15407500,68.7845511168923,45.087590813346694,-0.058566182329876426,-0.11764031975342
619,1.6386669874191284,1.6619999408721924,1.621999979019165,1.6546670198440552,8439000.0,74.73690897455201,61.56969770733184,-0.02832135846667949,-0.043834633772156226,11.779537541690331,11.846646598511104,11.733494486456838,11.825580596923828,417818800,74.90587913603434,64.92862327607062,0.1083781401819568,0.08341054732804093,58.46331768605866,59.198706103019965,58.24270291703784,59.12516784667969,14048467,69.19145212981927,58.74420231003653,-0.9807304086429482,-1.3875762600160426,49.513385151339854,49.79652075529556,49.009049645841095,49.70804214477539,83536100,74.87082677542229,70.08302232307248,0.14545936025316308,-0.17810754560430347,0.3581217965219372,0.3599559707291985,0.3521607371811553,0.3553705215454101,752908000,87.90842815428152,78.5984265188952,0.008379873296710028,0.0015248031273207656,40.11749833952016,41.44903090581676,39.70088238352147,41.28565216064453,11325800,79.41529455394297,72.82960192854964,0.39679236883642943,-0.04240185043678389,61.10052870674747,61.833876712231856,60.48000057451998,61.06526947021485,8298500,54.26949665891816,56.91294084235473,-1.237993280748725,-1.5688887614030267,11.19950008392334,11.359999656677246,11.0625,11.33899974822998,112176000,69.1889898576256,77.92061348997514,0.2721059048911396,0.16439238211872328,9.4023160517743,9.482040600635845,9.35552103540531,9.417914390563965,10833600,39.07711635262181,43.23503487227752,-0.020711705649803847,0.008844805400384407,24.98438294726729,25.28664300570784,24.83693839899293,25.27189826965332,12017900,76.3592926589389,55.657077444350875,0.03742474230574899,-0.0866273073415862
620,1.6519999504089355,1.7226669788360596,1.6326669454574585,1.7200000286102295,21256500.0,75.25775904023124,63.35485255335006,-0.01627963029530366,-0.03832363307678572,11.90322182095708,12.052485466003418,11.887874136435984,12.052485466003418,698513200,77.71828731068337,63.61874969391247,0.14072255999799488,0.09487294986203174,59.63993217334116,60.30177637696228,59.08838655665375,60.044395446777344,18613702,65.14630946544122,60.1860569960158,-0.6753342821333206,-1.2451278644394983,49.81795832149909,50.21685723517213,49.72044932243432,50.16366958618164,91902100,70.65284365220843,67.74493022840583,0.2950544699776998,-0.08347514248790283,0.3560583366466032,0.369126810657589,0.3526192702924006,0.354453444480896,1391588000,79.80286829007173,75.57405885717945,0.010051653042017716,0.0032301731102601563,41.718611252708754,41.80846973573676,40.30539059868091,41.46537399291992,11790300,75.61323545465204,71.89610342604071,0.5880787858968972,0.08369427682995233,61.67169369992313,61.67169369992313,60.08512484241829,60.57167434692383,10488600,33.09075505276705,51.60724944891215,-1.1553719813588756,-1.4861854053941965,11.378499984741213,12.022000312805176,11.336999893188477,11.96500015258789,235060000,76.63372361880892,79.64745559291518,0.34607643350320494,0.20072919239561965,9.459509945180852,9.606827071410082,9.431778978119436,9.580829620361328,11891200,53.381633843851404,49.09349746360406,-0.008466207831039796,0.005382602754099566,25.52991768909021,25.80268817666512,25.41933361485372,25.515172958374023,20791300,73.2618596980564,56.869561264111525,0.1316113422765568,-0.04297957741795761
623,1.6633330583572388,1.720667004585266,1.5880000591278076,1.718000054359436,17361000.0,79.34776798946555,57.79416088106922,-0.006819247134941087,-0.03202275588841679,11.947160713953007,12.435580257929706,11.8929933954258,12.38743019104004,823860800,83.68042963893652,66.19796416335987,0.19117919108188097,0.11413419810600159,58.75747255875883,59.82378012976877,58.35300924968527,59.49285507202149,11299803,66.87402548549625,53.43379743432969,-0.47236521824294186,-1.090575335200187,49.543158251981644,50.4473279540382,49.13539643973128,50.181396484375,73042900,74.49935488560577,62.25966813927082,0.41031028320775675,0.015281942651229091,0.3484923186356573,0.3510143110795219,0.3381751215437352,0.3471167087554931,968204000,71.05252205641304,68.69740963120073,0.01066163656760244,0.004716465801728614,40.56677763842466,40.991561025593306,40.34621685376847,40.80367660522461,8956300,67.78742468305566,64.3926401627391,0.6784603320295801,0.2026474878698779,59.17547183908431,60.04985114964289,58.05429946575231,59.65496826171875,8936500,34.557008833801305,41.678394679569735,-1.15060111277797,-1.4190685468709514,11.85550022125244,12.199999809265137,11.644000053405762,12.084500312805176,164466000,83.77108656102513,78.0651317954984,0.4096194366951966,0.24250724125553505,9.476840696926574,9.525368564737857,9.454309617810218,9.488972663879396,5899200,51.0393302334094,38.70975549932868,-0.006103296292604199,0.003085422944758813,25.10970617795072,25.42671090149896,24.9401459696782,25.3234977722168,8805400,76.32314226062952,54.68502170516823,0.18861408988471595,0.0033391560425771044
624,1.7319999933242798,1.773332953453064,1.7113330364227295,1.7339999675750732,17706000.0,96.34151261237206,59.91379421084733,0.001946792545051368,-0.02522884620172316,12.496368781330178,12.725381933013768,12.374189165199631,12.442200660705566,775754000,100.0,67.0842023981342,0.23290121368694017,0.1378876012221893,59.75025068784996,60.48563916309438,58.97809600830077,58.97809600830078,11734217,79.84341363708188,50.84691275325812,-0.3490241935744507,-0.9422651068750398,50.43846412708506,50.83735963363243,49.84454725343328,49.95978546142578,66570100,93.383514479755,58.81678783550334,0.4782561489138999,0.10787678390376326,0.3514728749656851,0.3528485122838052,0.3365702557882063,0.3381751477718353,792436000,68.35443107401035,61.07653914045556,0.010304756840317564,0.005834124009446404,40.87720805887562,41.85747744256911,40.30538399203855,40.70566177368164,8440000,84.92702069607535,62.064666699888704,0.7337214960613849,0.30886228950817934,60.3883384354605,60.48000492531376,58.879335535941685,58.99216079711914,8999300,47.39590034985569,35.01709386439046,-1.1866245193247593,-1.3725797413617131,12.039999961853027,12.052499771118164,11.55150032043457,11.662500381469728,147710000,78.21373921023772,66.74164688008905,0.421072000950538,0.27822019319453567,9.53230179128377,9.766276207158224,9.513237081918378,9.648422241210938,9977200,74.701757150737,44.92740804753528,0.008537165312871409,0.004175771418381332,25.434081409208947,26.045975152421622,25.220287006476557,25.662620544433597,13980300,92.48561137361389,59.1176978631864,0.2581774427473249,0.054306813383526664
625,1.7300000190734863,1.796666979789734,1.713333010673523,1.7233330011367798,14814000.0,94.32824826791071,57.91725133989118,0.007941660583642651,-0.01859474484465,12.628475349553389,12.687157994734331,12.398560657589355,12.4027738571167,605976000,96.23742227658613,71.0691716264505,0.25979010502926236,0.16226810198360392,58.72067696847097,59.08836807771544,56.47774656819017,56.55128479003906,15516280,60.623099846482646,41.909176189978005,-0.4420037820450844,-0.8422128419090488,50.21685183720437,50.46505407614211,49.08220578455639,49.09107208251953,79938000,69.85069966730731,52.25622497353523,0.456740803797544,0.17764958788251942,0.3400093178674755,0.3459703490715994,0.3315262667214355,0.3317555487155914,715252000,55.6034975425763,62.23629287893074,0.009395612321971503,0.0065464216719514235,40.77918676109432,41.17946461951536,39.1944197495433,39.21892547607422,7002700,62.06901215944473,52.55026008869995,0.6500557347835922,0.37710097856326197,58.60431021437122,58.80174897265604,55.91066991247957,55.96002960205078,16459600,27.38205827198226,25.463881787060757,-1.4432046110198726,-1.3867047152933452,11.725500106811523,12.026000022888184,11.590499877929688,11.593500137329102,117630000,71.90271487409592,63.04892725123775,0.41974197340204356,0.3065245492360372,9.669222634861644,9.750680055221954,9.49590801797354,9.499374389648438,9047200,57.61627695110858,38.310889720748996,0.008020465701774171,0.0049447102750599,25.71423646876581,25.824817790353684,24.910666491233407,24.94752693176269,11896600,68.86092780297687,53.034349243016834,0.25269194733832734,0.0939838401744868
626,1.7093329429626465,1.7406669855117798,1.658666968345642,1.7086670398712158,11637000.0,82.70068107792446,62.557814867337505,0.011378057030486444,-0.012600184469622713,12.068431774351358,12.332954440112731,11.938126368563196,12.092205047607422,968480800,71.25519486317518,64.5729058467378,0.25312160939610706,0.18043880346610455,55.00698685627541,55.96298987945255,54.4922191495572,55.30113983154297,23724546,45.25514761855908,39.980696444670265,-0.6095406211879251,-0.7956783977648241,47.84121002068961,48.27556410962921,46.75975118605897,47.49549865722656,151885500,41.29122418485511,45.87364989680791,0.3073968179559756,0.20359903389721068,0.3186870477496792,0.319145584365593,0.3037844300792652,0.3097454607486725,1314632000,32.770364775344646,52.02822209124174,0.0068204566099863695,0.006601228659558413,38.189641367422745,38.94117933813306,37.84654875893086,38.467384338378906,10065200,43.012370565884495,50.272220231060665,0.5171455947665109,0.4051099018039118,53.79525430280766,53.98564017120926,51.19328002922985,52.10996627807617,20947300,11.06425699007633,22.59643329571641,-1.9349096817986933,-1.4963457085944147,11.236000061035156,11.439499855041504,10.949999809265137,11.161499977111816,165092000,54.55441457998679,57.66748057082006,0.3794549934717626,0.3211106380831823,9.338188378334804,9.435244105689838,9.168340194320932,9.246331214904783,14760000,47.80220666190979,32.50250129564529,-0.012661537570821224,0.001423460705883675,24.180813044969497,24.8959172741401,24.01862657336144,24.3651180267334,19984900,54.401901580367465,50.75759382334734,0.19905454458150018,0.11499798105588949
627,1.6993329524993896,1.7746670246124268,1.690000057220459,1.7586669921875,17346000.0,85.66449984087993,76.22824017961867,0.01792932614620213,-0.006494282346457745,12.04586583499274,12.240270915353422,12.032925693091434,12.166842460632324,546277200,69.6024682666225,72.6318919116284,0.250966409475863,0.19454432466805627,54.78637593089517,56.07330406743142,54.639299433043824,55.92622756958008,13670184,40.0,45.79090037152205,-0.6839907967277838,-0.773340877557416,47.09659680618018,48.204647715726566,47.061138365513976,48.00076675415039,85940600,38.818925074272286,54.870877566857196,0.22719261093492804,0.20831774930475416,0.3079114347060113,0.3251067695121767,0.3060772601937654,0.3161651790142059,1011440000,20.08044560916261,57.78174585088582,0.005237272747305732,0.006328437477107877,38.23049063765868,39.11273423945118,37.96908581850341,38.88400268554688,7130000,41.37373613798689,57.40302466399301,0.44035483361818706,0.4121588881667669,51.785609803696055,53.238200029996975,51.48944619169903,52.08176803588867,12104700,8.279413557443362,25.59337710847936,-2.3003478770073187,-1.6571461422769955,11.025500297546388,11.224499702453612,10.95300006866455,11.180500030517578,129362000,51.36986370200347,60.07401810385576,0.3450825206530954,0.325905014597165,9.248064798112702,9.443910431177386,9.230732945856833,9.326056480407717,10764400,49.64675870610733,39.88887251704121,-0.022361245022668896,-0.0033334804398268397,24.313510631931216,24.962264895809525,24.261905466741297,24.859054565429688,12993800,52.13265754677708,59.82146216094743,0.19416485554173235,0.13083135595305806
630,1.7680000066757202,1.7680000066757202,1.659999966621399,1.7013330459594729,14022000.0,60.80233473901141,68.32385205497408,0.018284115912162724,-0.0015386026947336517,12.033224366774258,12.157210401938904,11.775623733059268,12.132834434509276,812876400,64.28740577546813,68.81306679966201,0.24370495549462134,0.2043764508333693,56.6248343245892,57.43376078009292,55.41144464133362,57.24991226196289,19593516,37.68103666467026,55.04211089423451,-0.6289328585506624,-0.7444592737560654,48.24009259530743,48.64785781391653,47.16750035276474,48.55921173095703,96261400,36.397822994060654,57.51973613988891,0.20631378465589023,0.20791695637498137,0.3200627688255699,0.3209798422977866,0.3026381542032835,0.3168529570102691,972124000,13.478383484673643,55.97016318915715,0.003992067991360926,0.005861163579958487,39.31694307037558,39.89693461337854,38.86765389081258,39.87242889404297,7147400,34.58107682907948,61.215600964771255,0.45402165751456636,0.4205314420363268,52.68112209554951,54.29589681524148,51.644563204671904,54.19012451171875,10016400,19.00814537030412,33.15572432781404,-2.392257081711314,-1.8041683301638594,11.37399959564209,11.51200008392334,11.06999969482422,11.49250030517578,115882000,53.838471183981476,60.10945317983521,0.33910886704250665,0.32854578508623333,9.414447536795889,9.438711471192674,9.332989476055854,9.424846649169922,8468400,50.34841485381339,46.273733305585814,-0.02182520469168736,-0.007031825290198945,24.87379953595433,25.065475463867188,24.313510862478697,25.065475463867188,17329700,46.27655438587317,62.20278156721959,0.20458782206067028,0.14558264917458053
631,1.7333329916000366,1.7993329763412476,1.7046669721603394,1.746000051498413,10117500.0,56.65528281229214,67.25404720155319,0.021916899037749404,0.0031524976517629593,12.30015518600242,12.31580341027925,11.97905680604124,12.015169143676758,632497600,48.0685564002855,62.364797647614544,0.22585211273071693,0.20867158321283885,58.13239389613072,59.08839710333354,57.617626090322354,57.94855117797852,16774679,35.82100722662476,51.29372013844936,-0.5228970919371321,-0.7001468373922788,49.38359894570482,49.8179562741879,48.736497793007175,49.06447982788086,81148600,37.13677571653819,54.144511840363,0.22791086257187487,0.21191573761436006,0.3248774747218615,0.3276287224853563,0.3147895298140191,0.3173114955425262,781388000,14.473795983523516,45.24363019577636,0.0030075651396598846,0.005290443891898766,40.525958463173126,41.16313237452589,39.91329028189038,40.39525604248047,8030600,39.13775812465877,58.64200578027809,0.5012622560834998,0.4366776048457614,55.88246985961796,56.30555372896672,54.38052024049873,54.76834487915039,10814900,24.037765781706085,27.136826481855536,-2.3908776876334485,-1.9215102016577772,11.711000442504885,11.737500190734863,11.119999885559082,11.21049976348877,156750000,27.212329607545,53.0993785003248,0.3080683958792072,0.3244503072448281,9.60509225058531,9.64322166397239,9.419645730981422,9.456042289733888,10456400,42.77105305319696,47.587679074796355,-0.018667968664400902,-0.009359053965039336,25.49306521375254,25.55204134272831,24.836937147603688,24.97701072692871,13172200,39.71843693654956,56.92729586676197,0.20336546271648004,0.15713921188296043
632,1.7333329916000366,1.7666670083999634,1.633999943733215,1.6393330097198486,10849500.0,36.88886027873441,55.99017531372696,0.01600427964625495,0.005722854050661357,12.043155832445978,12.149988534788053,11.932411274863004,11.94745922088623,429637600,18.518938055029537,60.049838902059385,0.2038896681462976,0.2077152001995306,57.91178419601241,58.83102128154498,56.69839405281785,56.8087043762207,11977851,33.1798493048517,50.092970018865444,-0.5247896453922607,-0.6650753989922752,49.277224992256144,49.61407331172751,48.22236206892722,48.33759689331055,76757100,31.494503188893205,51.16203113293517,0.18424941188423105,0.20638247246833427,0.317999234371335,0.3260237482720146,0.302638079833279,0.3076820373535156,1236532000,13.865652697279401,41.84549374180783,0.001433794843167746,0.004519114082152562,40.24819655219903,40.452419183507416,38.8513145019353,38.91666412353516,7338900,33.570497180537956,51.49038192312186,0.4146113781679901,0.43226435951020714,55.092710481644495,55.81195791602569,52.80100031449084,52.94203186035156,9380700,22.228668028492294,26.11820085399549,-2.508239284227237,-2.0388560181716695,11.317500114440918,11.790499687194824,11.279999732971191,11.48550033569336,288738000,33.46219245876583,58.599254925074895,0.30217555504816573,0.3199953568054957,9.482040363556685,9.530568894768203,9.312192157172978,9.331256866455078,8629200,41.199259655818665,45.68424247479241,-0.02593600305085353,-0.012674443782202175,25.087588844804383,25.286638527885916,24.74846841241526,24.770584106445312,9723100,39.495818416361026,57.96089319867733,0.18362313780464135,0.1624359970672966
633,1.7146669626235962,1.7213330268859863,1.5700000524520874,1.6080000400543213,13944000.0,30.02118544751798,57.17855610487015,0.008690004427221565,0.006316284125973399,12.095217915179026,12.103944855546592,11.622446769172663,11.753655433654783,651086800,8.908525494070673,60.256867411480464,0.16889896451159458,0.1999519530619434,58.16914287224397,58.64714428618973,56.99251950441103,58.316219329833984,12664391,46.31132049398675,60.69039498187759,-0.400034303276648,-0.6120671798491497,49.07336466429491,49.13541525158944,46.9547716313727,47.76143264770508,116900200,29.401958562653206,54.07452758177559,0.10198019403924263,0.18550201678251593,0.31318456358607,0.3184578031637592,0.2923208599248774,0.300116091966629,866416000,14.22424274343642,41.5778515755567,-0.00041910681421358786,0.0035314699028793323,39.49666754347023,39.81525756185823,37.40542916343198,38.05077362060547,9154500,29.611131976307803,53.74826452416588,0.27292371144015704,0.4003962298961971,54.21833398038138,54.49333875769902,51.61635990904953,53.160621643066406,10260900,24.954462002846142,30.758796396613533,-2.5541679680174525,-2.1419184081408265,11.708499908447266,11.71500015258789,10.814499855041504,11.121999740600586,187570000,34.57917580886701,57.48745581230401,0.2651178624233026,0.30901985792905706,9.436979017088696,9.478574146065824,9.355520952889728,9.449110984802246,11456400,38.33675429461797,55.04387274821453,-0.021933296869516283,-0.014526214399664998,25.09496475537713,25.41934048195473,24.365115855239303,24.910659790039062,14233100,34.5455357968862,64.20121683545472,0.17723706156148467,0.16539620996613424
634,1.6533329486846924,1.6593329906463623,1.565999984741211,1.6260000467300415,20041500.0,34.91742422395173,59.21857758615044,0.004296313498381332,0.005912290000454986,11.649833138321409,11.703099622439757,11.471077098446337,11.475290298461914,547640800,6.931676974624082,50.97734074083713,0.11735405527230647,0.18343237350401603,57.54406491362818,57.83821782836309,55.85267394678971,55.96297836303711,15812330,46.694223910753635,53.64800306736546,-0.4854556445171383,-0.5867448727827475,47.12317990790725,47.52207883513747,46.502670841271616,46.52926635742188,104870100,27.527105530866862,43.956551968690334,-0.061930380922184725,0.1360155372415758,0.2953014703880116,0.296906362702241,0.286359880640838,0.2868184447288513,677784000,12.595536684846593,32.79361580135476,-0.002926815222136059,0.002239812877876254,37.642329787865066,38.58175234384283,37.25839011235743,37.67500305175781,10485400,35.70353729097344,49.49498454866328,0.12882861422178138,0.34608270676131403,51.79970178219127,53.51319610165071,51.63752222534154,52.06765365600586,10537000,29.94180869170009,28.866343200915736,-2.6482329817152745,-2.2431813228557163,10.909500122070312,11.149999618530272,10.760499954223633,10.81149959564209,131006000,30.39118297085936,49.779494041929524,0.20829352914589983,0.2888745921724256,9.378049888429093,9.488971088521245,9.358985183199035,9.362451553344728,9766000,41.35646239500672,49.45059131273979,-0.02546032448622526,-0.01671303641697705,24.51256434763162,24.807453464692,24.210304268166706,24.232419967651367,10915500,35.076899807352504,53.611100630456306,0.11610932868407531,0.15553883370972246
637,1.6633330583572388,1.6666669845581057,1.5499999523162842,1.5820000171661377,15348000.0,32.00757383336074,47.71245924392916,-0.00270497165037642,0.004188837670288705,11.446702016586848,11.515014036949472,11.23002797856198,11.27306079864502,669099200,7.707139909853751,43.102988696899885,0.059500231178954976,0.15864594503900384,55.52176616493142,56.58807373745399,53.97745117777278,54.01421737670898,19343310,43.29502646739303,44.22504141398735,-0.7023056555719975,-0.6098570293405975,46.11262999136116,46.848373764622536,45.30596936301342,45.33256149291992,99149500,29.59839493263884,35.015054685493226,-0.28510822364798827,0.051790785063663,0.2831500726856016,0.2920916616961395,0.2707694172859192,0.2707694172859192,949896000,13.983179910187758,24.436206514881732,-0.006138454309578323,0.0005641594403853387,37.38909999158447,37.75670155054357,35.02011493712962,35.06095886230469,12717100,26.546775967650944,33.463820977978045,-0.1940622789309998,0.23805370962285127,51.320208379287486,51.8913713937278,49.71248627952673,49.747745513916016,10783200,35.54784245229385,22.03311110511646,-2.8768152461556014,-2.3699081075156934,10.850500106811523,11.079999923706056,10.569499969482422,10.598999977111816,132488000,34.150481001773485,45.04008285971265,0.14444778815810366,0.2599892313695612,9.339922193659303,9.459509671654477,9.159674879827906,9.163141250610352,8868800,44.36626904422086,46.29633508505463,-0.043832916432700486,-0.02213701242012174,24.18081178813236,24.32825632833397,23.281404030081465,23.28877639770508,17929700,30.481311537101988,43.45169199998357,-0.008382363095179812,0.12275459434874202
638,1.5526670217514038,1.6213330030441284,1.5286669731140137,1.5773329734802246,18004500.0,20.43480356600027,45.44229913236986,-0.008531782911095576,0.0016447135540118487,11.27216050225496,11.489737008189556,10.660358417624654,11.209866523742676,1233677200,0.0,38.01035558830408,0.00845395696911666,0.12860754742502642,53.2788460272451,54.82315548446314,51.55068212258574,54.63931274414063,23370154,43.29507154756521,41.80674828507409,-0.8143337471096288,-0.6507523728944038,44.871617235522514,46.3519746312903,44.4106677689991,46.263328552246094,137013700,34.82957297149302,36.5607656786982,-0.3824643381604389,-0.03506023958115739,0.2641205064531837,0.2957599461078644,0.262974151132272,0.2957599461078644,1361548000,35.96206995530409,28.975261122389895,-0.006591195405857064,-0.000866911528863142,34.39927879137538,34.99560881766351,33.753934185705,34.94659423828125,13800000,21.71367497944634,30.040593560764265,-0.45395104238954076,0.09965275922037288,48.47849047687711,51.306110118673566,47.62526969006057,51.150978088378906,14700000,45.12552325495446,26.467361892334964,-2.911180914678411,-2.478162668948237,10.480999946594238,10.75,10.021499633789062,10.625,174232000,34.40922035930704,43.15804260908733,0.09485414347603083,0.22696221379085513,9.071282310238317,9.190869095074127,8.896234930016984,9.187402725219728,11600000,39.84751971643533,45.625010030699684,-0.05579248859933017,-0.028868107655963426,22.94965618367959,23.99650855792624,22.875935314362508,23.93753242492676,15100000,34.17730970740949,43.45163827795563,-0.05407044578665676,0.08738958632166226
